sample_year,sample_date,stream_name,site_id,sample_hitch,gear_type,taxon_code,life_stage,coding_id,unique_id,count_individuals,length_mm,sex,date_sorted,taxonomist,sia_sample_id,bug_sample_status,bug_samp_location,notes
2016,8/25/16,MedBow,MB03,H3,dnet,Chironomidae,NA,24,B-2016-MB03-H3-24,32,NA,NA,9/25/18,NTB,B0300,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Simulidae,NA,25,B-2016-MB03-H3-25,9,NA,NA,9/25/18,NTB,B0301,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Gomphidae,NA,3,B-2016-MB03-H3-3,1,NA,NA,9/25/18,NTB,B0326,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Corixidae,NA,4,B-2016-MB03-H3-4,9,NA,NA,9/25/18,NTB,B0327,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Pteronarcidae,NA,5,B-2016-MB03-H3-5,5,NA,NA,9/25/18,NTB,B0328,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Sialidae,NA,6,B-2016-MB03-H3-6,1,NA,NA,9/25/18,NTB,B0329,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Sialidae,NA,7,B-2016-MB03-H3-7,1,NA,NA,9/25/18,NTB,B0330,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Sialidae,NA,8,B-2016-MB03-H3-8,5,NA,NA,9/25/18,NTB,B0331,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Hydropyschidae,NA,9,B-2016-MB03-H3-9,20,NA,NA,9/25/18,NTB,B0332,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Orconectes,NA,1,C-2016-MB03-H3-1,1,16,f,9/25/18,NTB,C0145,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Orconectes,NA,2,C-2016-MB03-H3-2,1,13,f,9/25/18,NTB,C0146,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Orconectes,NA,3,C-2016-MB03-H3-3,1,15,f,9/25/18,NTB,C0147,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Orconectes,NA,4,C-2016-MB03-H3-4,1,15,m,9/25/18,NTB,C0148,NA,NA,NA
2016,8/25/16,MedBow,MB03,H3,dnet,Orconectes,NA,5,C-2016-MB03-H3-5,1,16,m,9/25/18,NTB,C0149,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Simulidae,NA,1,B-2016-MB04-H2-1,26,NA,NA,5/21/16,NTB,B0645,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Elmidae-larvae,NA,10,B-2016-MB04-H2-10,2,NA,NA,5/21/16,NTB,B0654,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Elmidae-adult,NA,11,B-2016-MB04-H2-11,4,NA,NA,5/21/16,NTB,B0655,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Dytiscidae,NA,12,B-2016-MB04-H2-12,3,NA,NA,5/21/16,NTB,B0656,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Hydroptilidae,NA,13,B-2016-MB04-H2-13,5,NA,NA,5/21/16,NTB,B0657,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Hydropyschidae,NA,2,B-2016-MB04-H2-2,59,NA,NA,5/21/16,NTB,B0646,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Gomphidae,NA,3,B-2016-MB04-H2-3,1,NA,NA,5/21/16,NTB,B0647,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Gomphidae,NA,4,B-2016-MB04-H2-4,5,NA,NA,5/21/16,NTB,B0648,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Gomphidae,NA,5,B-2016-MB04-H2-5,4,NA,NA,5/21/16,NTB,B0649,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Baetidae,NA,6,B-2016-MB04-H2-6,24,NA,NA,5/21/16,NTB,B0650,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Heptaganeidae,NA,7,B-2016-MB04-H2-7,7,NA,NA,5/21/16,NTB,B0651,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Leptohyphidae,NA,8,B-2016-MB04-H2-8,25,NA,NA,5/21/16,NTB,B0652,NA,NA,NA
2016,8/9/16,MedBow,MB04,H2,dnet,Ephemeridae,NA,9,B-2016-MB04-H2-9,8,NA,NA,5/21/16,NTB,B0653,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Perlidae,NA,10,B-2016-MB04-H3-10,1,NA,NA,5/21/16,NTB,B0630,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Gomphidae,NA,11,B-2016-MB04-H3-11,1,NA,NA,5/21/16,NTB,B0631,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Gomphidae,NA,12,B-2016-MB04-H3-12,1,NA,NA,5/21/16,NTB,B0632,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Gomphidae,NA,13,B-2016-MB04-H3-13,1,NA,NA,5/21/16,NTB,B0633,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Gomphidae,NA,14,B-2016-MB04-H3-14,1,NA,NA,5/21/16,NTB,B0634,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Gomphidae,NA,15,B-2016-MB04-H3-15,1,NA,NA,5/21/16,NTB,B0635,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Gomphidae,NA,16,B-2016-MB04-H3-16,1,NA,NA,5/21/16,NTB,B0636,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Gomphidae,NA,17,B-2016-MB04-H3-17,3,NA,NA,5/21/16,NTB,B0637,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Elmidae-larvae,NA,18,B-2016-MB04-H3-18,2,NA,NA,5/21/16,NTB,B0638,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Elmidae-adult,NA,19,B-2016-MB04-H3-19,2,NA,NA,5/21/16,NTB,B0639,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Dytiscidae,NA,20,B-2016-MB04-H3-20,1,NA,NA,5/21/16,NTB,B0640,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Ephemeridae,NA,21,B-2016-MB04-H3-21,13,NA,NA,5/21/16,NTB,B0641,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Elmidae-adult,NA,22,B-2016-MB04-H3-22,16,NA,NA,5/21/16,NTB,B0642,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Heptaganeidae,NA,23,B-2016-MB04-H3-23,11,NA,NA,5/21/16,NTB,B0643,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Leptophlebiidae,NA,24,B-2016-MB04-H3-24,10,NA,NA,5/21/16,NTB,B0644,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Elmidae-larvae,NA,3,B-2016-MB04-H3-3,25,NA,NA,5/21/16,NTB,B0623,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Leptophlebiidae,NA,4,B-2016-MB04-H3-4,44,NA,NA,5/21/16,NTB,B0624,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Athericidae,NA,5,B-2016-MB04-H3-5,2,NA,NA,5/21/16,NTB,B0625,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Baetidae,NA,6,B-2016-MB04-H3-6,39,NA,NA,5/21/16,NTB,B0626,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Hydropyschidae,NA,7,B-2016-MB04-H3-7,40,NA,NA,5/21/16,NTB,B0627,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Hydropyschidae,NA,8,B-2016-MB04-H3-8,8,NA,NA,5/21/16,NTB,B0628,NA,NA,NA
2016,8/25/16,MedBow,MB04,H3,dnet,Perlidae,NA,9,B-2016-MB04-H3-9,1,NA,NA,5/21/16,NTB,B0629,NA,NA,NA
2016,NA,MedBow,MB04,H3,dnet,Orconectes,NA,1,C-2016-MB04-H3-1,NA,12,m,5/21/19,NTB,B01921,NA,NA,NA
2016,NA,MedBow,MB04,H3,dnet,Orconectes,NA,2,C-2016-MB04-H3-2,NA,14,f,5/21/19,NTB,B01922,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Tipulidae,NA,1,B-2016-SW01-H1-1,4,NA,NA,4/30/18,NTB,B0164,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Baetidae,NA,1,B-2016-SW01-H1-1,50,NA,NA,7/21/16,NTB,B0355,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Baetidae,NA,10,B-2016-SW01-H1-10,27,NA,NA,4/30/18,NTB,B0173,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Rhyacophilidae,NA,10,B-2016-SW01-H1-10,6,NA,NA,7/21/16,NTB,B0364,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Heptaganeidae,NA,11,B-2016-SW01-H1-11,3,NA,NA,4/30/18,NTB,B0174,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Elmidae-adult,NA,11,B-2016-SW01-H1-11,4,NA,NA,7/21/16,NTB,B0365,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Ephemerellidae,NA,12,B-2016-SW01-H1-12,7,NA,NA,4/30/18,NTB,B0175,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Dytiscidae,NA,12,B-2016-SW01-H1-12,2,NA,NA,7/21/16,NTB,B0366,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Perlidae,NA,13,B-2016-SW01-H1-13,13,NA,NA,4/30/18,NTB,B0176,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,UNKN,terrestrial,14,B-2016-SW01-H1-14,1,NA,NA,4/30/18,NTB,B0177,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Chironomidae,NA,2,B-2016-SW01-H1-2,15,NA,NA,4/30/18,NTB,B0165,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Baetidae,NA,2,B-2016-SW01-H1-2,49,NA,NA,7/21/16,NTB,B0356,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Simulidae,NA,3,B-2016-SW01-H1-3,1,NA,NA,4/30/18,NTB,B0166,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Ameletidae,NA,3,B-2016-SW01-H1-3,6,NA,NA,7/21/16,NTB,B0357,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Dytiscidae,NA,4,B-2016-SW01-H1-4,1,NA,NA,4/30/18,NTB,B0167,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Ephemerellidae,NA,4,B-2016-SW01-H1-4,18,NA,NA,7/21/16,NTB,B0358,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Rhyacophilidae,NA,5,B-2016-SW01-H1-5,1,NA,NA,4/30/18,NTB,B0168,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Heptaganeidae,NA,5,B-2016-SW01-H1-5,3,NA,NA,7/21/16,NTB,B0359,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Glossosomatidae,NA,6,B-2016-SW01-H1-6,1,NA,NA,4/30/18,NTB,B0169,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Chironomidae,NA,6,B-2016-SW01-H1-6,59,NA,NA,7/21/16,NTB,B0360,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Brachycentridae,NA,7,B-2016-SW01-H1-7,1,NA,NA,4/30/18,NTB,B0170,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Simulidae,NA,7,B-2016-SW01-H1-7,23,NA,NA,7/21/16,NTB,B0361,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Gammaride,NA,8,B-2016-SW01-H1-8,1,NA,NA,4/30/18,NTB,B0171,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Elmidae-larvae,NA,8,B-2016-SW01-H1-8,25,NA,NA,7/21/16,NTB,B0362,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Ameletidae,NA,9,B-2016-SW01-H1-9,1,NA,NA,4/30/18,NTB,B0172,NA,NA,NA
2016,7/21/16,Sweetwater,SW01,H1,dnet,Chloroperlidae,NA,9,B-2016-SW01-H1-9,14,NA,NA,7/21/16,NTB,B0363,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Chironomidae,NA,15,B-2016-SW01-H2-15,54,NA,NA,5/20/19,NTB,B0428,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Ceratopogonidae,NA,16,B-2016-SW01-H2-16,10,NA,NA,5/20/19,NTB,B0429,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Tipulidae,NA,17,B-2016-SW01-H2-17,2,NA,NA,5/20/19,NTB,B0430,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Hydropyschidae,NA,18,B-2016-SW01-H2-18,1,NA,NA,5/20/19,NTB,B0431,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Hydropyschidae,NA,19,B-2016-SW01-H2-19,1,NA,NA,5/20/19,NTB,B0432,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Hydropyschidae,NA,20,B-2016-SW01-H2-20,7,NA,NA,5/20/19,NTB,B0433,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Rhyacophilidae,NA,21,B-2016-SW01-H2-21,11,NA,NA,5/20/19,NTB,B0434,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Leptoceridae,NA,22,B-2016-SW01-H2-22,50,NA,NA,5/20/19,NTB,B0593,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Perlidae,NA,23,B-2016-SW01-H2-23,1,NA,NA,5/20/19,NTB,B0594,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Perlidae,NA,24,B-2016-SW01-H2-24,10,NA,NA,5/20/19,NTB,B0595,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Ephemerellidae,NA,25,B-2016-SW01-H2-25,1,NA,NA,5/20/19,NTB,B0596,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Ephemerellidae,NA,26,B-2016-SW01-H2-26,1,NA,NA,5/20/19,NTB,B0597,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Ephemerellidae,NA,27,B-2016-SW01-H2-27,1,NA,NA,5/20/19,NTB,B0598,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Ephemerellidae,NA,28,B-2016-SW01-H2-28,17,NA,NA,5/20/19,NTB,B0599,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Ameletidae,NA,29,B-2016-SW01-H2-29,3,NA,NA,5/20/19,NTB,B0600,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Baetidae,NA,30,B-2016-SW01-H2-30,38,NA,NA,5/20/19,NTB,B0601,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Heptaganeidae,NA,31,B-2016-SW01-H2-31,8,NA,NA,5/20/19,NTB,B0602,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Elmidae-larvae,NA,32,B-2016-SW01-H2-32,49,NA,NA,5/20/19,NTB,B0603,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Elmidae-adult,NA,33,B-2016-SW01-H2-33,17,NA,NA,5/20/19,NTB,B0604,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Lycosidae,NA,34,B-2016-SW01-H2-34,1,NA,NA,5/20/19,NTB,B0605,NA,NA,NA
2016,8/8/16,Sweetwater,SW01,H2,dnet,Corixidae,NA,35,B-2016-SW01-H2-35,4,NA,NA,5/20/19,NTB,B0606,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Tipulidae,NA,1,B-2016-SW01-H3-1,6,NA,NA,6/12/18,NTB,B0132,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Dytiscidae,larvae,10,B-2016-SW01-H3-10,14,NA,NA,6/12/18,NTB,B0141,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Dytiscidae,NA,11,B-2016-SW01-H3-11,7,NA,NA,6/12/18,NTB,B0142,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Gomphidae,NA,12,B-2016-SW01-H3-12,1,NA,NA,6/12/18,NTB,B0143,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Hydracarina,NA,13,B-2016-SW01-H3-13,33,NA,NA,6/12/18,NTB,B0144,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Rhyacophilidae,NA,14,B-2016-SW01-H3-14,6,NA,NA,6/12/18,NTB,B0145,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Polycentropodidae,NA,15,B-2016-SW01-H3-15,11,NA,NA,6/12/18,NTB,B0146,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Hydropyschidae,NA,16,B-2016-SW01-H3-16,7,NA,NA,6/12/18,NTB,B0147,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Brachycentridae,NA,17,B-2016-SW01-H3-17,1,NA,NA,6/12/18,NTB,B0148,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Odontoceridae,NA,18,B-2016-SW01-H3-18,228,NA,NA,6/12/18,NTB,B0149,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Tingidae,NA,19,B-2016-SW01-H3-19,11,NA,NA,6/12/18,NTB,B0150,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Ceratopogonidae,NA,2,B-2016-SW01-H3-2,71,NA,NA,6/12/18,NTB,B0133,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Baetidae,NA,20A,B-2016-SW01-H3-20A,70,NA,NA,6/12/18,NTB,B0151,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Baetidae,NA,20B,B-2016-SW01-H3-20B,71,NA,NA,6/12/18,NTB,B0152,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Ephemerellidae,NA,21A,B-2016-SW01-H3-21A,8,NA,NA,6/12/18,NTB,B0153,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Ephemerellidae,NA,21B,B-2016-SW01-H3-21B,15,NA,NA,6/12/18,NTB,B0154,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Ephemerellidae,NA,21C,B-2016-SW01-H3-21C,1,NA,NA,6/12/18,NTB,B0155,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Ephemerellidae,NA,21D,B-2016-SW01-H3-21D,1,NA,NA,6/12/18,NTB,B0156,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Ephemerellidae,NA,21E,B-2016-SW01-H3-21E,1,NA,NA,6/12/18,NTB,B0157,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Heptaganeidae,NA,22A,B-2016-SW01-H3-22A,1,NA,NA,6/12/18,NTB,B0158,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Heptaganeidae,NA,22B,B-2016-SW01-H3-22B,25,NA,NA,6/12/18,NTB,B0159,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Ameletidae,NA,23,B-2016-SW01-H3-23,10,NA,NA,6/12/18,NTB,B0160,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Leptohyphidae,NA,24,B-2016-SW01-H3-24,17,NA,NA,6/12/18,NTB,B0161,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Perlodidae,NA,25A,B-2016-SW01-H3-25A,1,NA,NA,6/12/18,NTB,B0162,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Perlodidae,NA,26B,B-2016-SW01-H3-26B,10,NA,NA,6/12/18,NTB,B0163,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Chironomidae,NA,3,B-2016-SW01-H3-3,634,NA,NA,6/12/18,NTB,B0134,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Chironomidae,NA,4,B-2016-SW01-H3-4,290,NA,NA,6/12/18,NTB,B0135,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Simulidae,NA,5,B-2016-SW01-H3-5,15,NA,NA,6/12/18,NTB,B0136,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Simulidae,pupa,6,B-2016-SW01-H3-6,1,NA,NA,6/12/18,NTB,B0137,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Chironomidae,pupa,7,B-2016-SW01-H3-7,13,NA,NA,6/12/18,NTB,B0138,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Elmidae-larvae,larvae,8,B-2016-SW01-H3-8,283,NA,NA,6/12/18,NTB,B0139,NA,NA,NA
2016,8/21/16,Sweetwater,SW01,H3,dnet,Elmidae-adult,adult,9,B-2016-SW01-H3-9,37,NA,NA,6/12/18,NTB,B0140,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Perlidae,NA,1,B-2016-SW02-H1-1,9,NA,NA,2/15/18,NTB,B0213,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Hydropyschidae,NA,1,B-2016-SW02-H1-1,30,NA,NA,5/28/19,NTB,B0367,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Corixidae,NA,10,B-2016-SW02-H1-10,19,NA,NA,5/28/19,NTB,B0376,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Chironomidae,NA,11,B-2016-SW02-H1-11,50,NA,NA,5/28/19,NTB,B0377,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Simulidae,NA,12,B-2016-SW02-H1-12,10,NA,NA,5/28/19,NTB,B0378,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Baetidae,NA,13,B-2016-SW02-H1-13,51,NA,NA,5/28/19,NTB,B0379,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Leptohyphidae,NA,14,B-2016-SW02-H1-14,25,NA,NA,5/28/19,NTB,B0380,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Ameletidae,NA,15,B-2016-SW02-H1-15,4,NA,NA,5/28/19,NTB,B0381,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Ephemerellidae,NA,16,B-2016-SW02-H1-16,9,NA,NA,5/28/19,NTB,B0382,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Ephemeridae,NA,17,B-2016-SW02-H1-17,5,NA,NA,5/28/19,NTB,B0383,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Baetidae,NA,18,B-2016-SW02-H1-18,15,NA,NA,5/28/19,NTB,B0384,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Heptaganeidae,NA,19,B-2016-SW02-H1-19,4,NA,NA,5/28/19,NTB,B0385,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Gomphidae,NA,2,B-2016-SW02-H1-2,1,NA,NA,2/15/18,NTB,B0214,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Hydropyschidae,NA,2,B-2016-SW02-H1-2,28,NA,NA,5/28/19,NTB,B0368,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Physidae,NA,20,B-2016-SW02-H1-20,5,NA,NA,5/28/19,NTB,B0386,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Hydropyschidae,NA,21,B-2016-SW02-H1-21,19,NA,NA,6/3/19,NTB,B0387,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Hydropyschidae,NA,22,B-2016-SW02-H1-22,2,NA,NA,6/3/19,NTB,B0388,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Rhyacophilidae,NA,23,B-2016-SW02-H1-23,2,NA,NA,6/3/19,NTB,B0389,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Brachycentridae,NA,24,B-2016-SW02-H1-24,13,NA,NA,6/3/19,NTB,B0390,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Elmidae-larvae,NA,25,B-2016-SW02-H1-25,50,NA,NA,6/3/19,NTB,B0391,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Elmidae-adult,NA,26,B-2016-SW02-H1-26,17,NA,NA,6/3/19,NTB,B0392,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Ephemerellidae,NA,27,B-2016-SW02-H1-27,40,NA,NA,6/3/19,NTB,B0393,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Leptohyphidae,NA,28,B-2016-SW02-H1-28,9,NA,NA,6/3/19,NTB,B0394,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Baetidae,NA,29,B-2016-SW02-H1-29,50,NA,NA,6/3/19,NTB,B0395,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Hydropyschidae,NA,3,B-2016-SW02-H1-3,5,NA,NA,2/15/18,NTB,B0215,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Hydropyschidae,NA,3,B-2016-SW02-H1-3,4,NA,NA,5/28/19,NTB,B0369,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Baetidae,NA,30,B-2016-SW02-H1-30,49,NA,NA,6/3/19,NTB,B0396,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Heptaganeidae,NA,31,B-2016-SW02-H1-31,3,NA,NA,6/3/19,NTB,B0397,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Simulidae,NA,32,B-2016-SW02-H1-32,53,NA,NA,6/3/19,NTB,B0398,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Chironomidae,NA,33,B-2016-SW02-H1-33,44,NA,NA,6/3/19,NTB,B0399,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Tipulidae,NA,34,B-2016-SW02-H1-34,2,NA,NA,6/3/19,NTB,B0400,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Perlidae,NA,35,B-2016-SW02-H1-35,9,NA,NA,6/3/19,NTB,B0401,NA,NA,NA
2016,7/21/16,Sweetwater,SW02,H1,dnet,Ephemeridae,NA,36,B-2016-SW02-H1-36,7,NA,NA,6/3/19,NTB,B0402,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Brachycentridae,NA,4,B-2016-SW02-H1-4,28,NA,NA,5/28/19,NTB,B0370,NA,NA,NA
2016,7/22/16,Sweetwater,SW02,H1,dnet,Elmidae-larvae,NA,5,B-2016-SW02-H1-5,60,NA,NA,5/28/19,NTB,B0371,NA,NA,NA
